,DSFA,hat,awe,dwm,arf,aee,batch_incre
1,0.7008695652173913,0.7043478260869566,0.49043478260869566,0.6991304347826087,0.6817391304347826,0.7008695652173913,0.6504347826086957
2,0.662608695652174,0.662608695652174,0.48869565217391303,0.662608695652174,0.671304347826087,0.662608695652174,0.7026086956521739
3,0.6608695652173913,0.6643478260869565,0.4765217391304348,0.6678260869565218,0.6678260869565218,0.6608695652173913,0.697391304347826
4,0.6817391304347826,0.6852173913043478,0.49043478260869566,0.6852173913043478,0.7426086956521739,0.6817391304347826,0.7356521739130435
5,0.7026086956521739,0.6313043478260869,0.4765217391304348,0.7008695652173913,0.697391304347826,0.7026086956521739,0.7304347826086957
6,0.6591304347826087,0.6573913043478261,0.4973913043478261,0.68,0.6991304347826087,0.6765217391304348,0.7182608695652174
7,0.648695652173913,0.6643478260869565,0.5043478260869565,0.6365217391304347,0.697391304347826,0.6382608695652174,0.6921739130434783
8,0.6852173913043478,0.6747826086956522,0.5252173913043479,0.6817391304347826,0.6904347826086956,0.6765217391304348,0.7286956521739131
9,0.7147826086956521,0.7339130434782609,0.4973913043478261,0.7060869565217391,0.7078260869565217,0.7008695652173913,0.7547826086956522
10,0.6573913043478261,0.6782608695652174,0.5113043478260869,0.6730434782608695,0.6730434782608695,0.6591304347826087,0.6852173913043478
11,0.6869565217391305,0.7321739130434782,0.5060869565217392,0.6017391304347826,0.7130434782608696,0.6765217391304348,0.7269565217391304
12,0.6921739130434783,0.6991304347826087,0.5130434782608696,0.6747826086956522,0.6869565217391305,0.662608695652174,0.7217391304347827
13,0.711304347826087,0.7008695652173913,0.5026086956521739,0.697391304347826,0.7060869565217391,0.7043478260869566,0.7165217391304348
14,0.711304347826087,0.7321739130434782,0.49391304347826087,0.6834782608695652,0.7339130434782609,0.697391304347826,0.7513043478260869
15,0.7165217391304348,0.7234782608695652,0.49217391304347824,0.7078260869565217,0.7147826086956521,0.6956521739130435,0.7426086956521739
16,0.7304347826086957,0.7339130434782609,0.4765217391304348,0.662608695652174,0.6730434782608695,0.648695652173913,0.7078260869565217
17,0.7773913043478261,0.6608695652173913,0.4817391304347826,0.7495652173913043,0.7304347826086957,0.7408695652173913,0.7895652173913044
18,0.7095652173913043,0.7147826086956521,0.5095652173913043,0.7026086956521739,0.72,0.688695652173913,0.72
19,0.72,0.6991304347826087,0.5565217391304348,0.6417391304347826,0.6939130434782609,0.6608695652173913,0.7043478260869566
20,0.7043478260869566,0.7321739130434782,0.48869565217391303,0.6991304347826087,0.7252173913043478,0.6834782608695652,0.7356521739130435
21,0.7408695652173913,0.7286956521739131,0.5095652173913043,0.6556521739130434,0.6834782608695652,0.6678260869565218,0.72
22,0.7304347826086957,0.7078260869565217,0.4782608695652174,0.6817391304347826,0.6991304347826087,0.68,0.7217391304347827
23,0.7304347826086957,0.7130434782608696,0.4834782608695652,0.6904347826086956,0.7286956521739131,0.6834782608695652,0.7356521739130435
24,0.7565217391304347,0.7147826086956521,0.46260869565217394,0.6939130434782609,0.7217391304347827,0.711304347826087,0.7426086956521739
