,GCUW,DWM,Batch_I,ARF,AEE,LeverBagg,OzaBagg,SRP,oBoost
1,0.7263157894736842,0.7263157894736842,0.7,0.7473684210526316,0.7263157894736842,0.7052631578947368,0.7210526315789474,0.7315789473684211,0.6947368421052632
2,0.7052631578947368,0.7,0.7684210526315789,0.7894736842105263,0.7,0.6789473684210526,0.7315789473684211,0.7210526315789474,0.5789473684210527
3,0.7789473684210526,0.7789473684210526,0.8,0.7894736842105263,0.7736842105263158,0.7157894736842105,0.7578947368421053,0.7684210526315789,0.7789473684210526
4,0.7842105263157895,0.7842105263157895,0.8368421052631579,0.8368421052631579,0.7947368421052632,0.7631578947368421,0.8157894736842105,0.8210526315789474,0.6894736842105263
5,0.7263157894736842,0.7105263157894737,0.7894736842105263,0.8157894736842105,0.7105263157894737,0.6947368421052632,0.7526315789473684,0.7631578947368421,0.6947368421052632
6,0.7842105263157895,0.7789473684210526,0.8473684210526315,0.8263157894736842,0.7789473684210526,0.7105263157894737,0.7263157894736842,0.7684210526315789,0.7631578947368421
7,0.7684210526315789,0.7631578947368421,0.8210526315789474,0.8210526315789474,0.7578947368421053,0.6789473684210526,0.7789473684210526,0.7526315789473684,0.7421052631578947
8,0.6789473684210526,0.6578947368421053,0.7736842105263158,0.7894736842105263,0.6736842105263158,0.6789473684210526,0.7526315789473684,0.6789473684210526,0.7157894736842105
9,0.7,0.6947368421052632,0.8315789473684211,0.8263157894736842,0.7,0.7052631578947368,0.7473684210526316,0.7368421052631579,0.7315789473684211
10,0.7421052631578947,0.7421052631578947,0.8263157894736842,0.8421052631578947,0.7368421052631579,0.6894736842105263,0.7631578947368421,0.7210526315789474,0.7526315789473684
11,0.7631578947368421,0.7526315789473684,0.8368421052631579,0.8263157894736842,0.7684210526315789,0.6263157894736842,0.7263157894736842,0.7526315789473684,0.6631578947368421
12,0.7105263157894737,0.7,0.8526315789473684,0.8473684210526315,0.7052631578947368,0.7,0.7736842105263158,0.7263157894736842,0.7263157894736842
13,0.6789473684210526,0.6578947368421053,0.8631578947368421,0.8526315789473684,0.6789473684210526,0.7,0.7368421052631579,0.7105263157894737,0.38421052631578945
14,0.7052631578947368,0.7157894736842105,0.8105263157894737,0.8315789473684211,0.7052631578947368,0.7578947368421053,0.7894736842105263,0.7210526315789474,0.7368421052631579
15,0.7315789473684211,0.7263157894736842,0.8894736842105263,0.8947368421052632,0.7368421052631579,0.6684210526315789,0.8210526315789474,0.7368421052631579,0.7210526315789474
16,0.7315789473684211,0.7315789473684211,0.8631578947368421,0.8736842105263158,0.7315789473684211,0.6842105263157895,0.7578947368421053,0.7842105263157895,0.7052631578947368
17,0.6842105263157895,0.7526315789473684,0.8526315789473684,0.8473684210526315,0.7526315789473684,0.7368421052631579,0.7947368421052632,0.7210526315789474,0.7526315789473684
18,0.7105263157894737,0.7473684210526316,0.8157894736842105,0.8421052631578947,0.7526315789473684,0.6789473684210526,0.7315789473684211,0.7578947368421053,0.7736842105263158
19,0.6947368421052632,0.7157894736842105,0.8263157894736842,0.8315789473684211,0.7263157894736842,0.7315789473684211,0.7894736842105263,0.7315789473684211,0.7263157894736842
20,0.8,0.7157894736842105,0.8368421052631579,0.8157894736842105,0.7210526315789474,0.6894736842105263,0.7315789473684211,0.7526315789473684,0.7631578947368421
21,0.7736842105263158,0.7421052631578947,0.8526315789473684,0.8736842105263158,0.7315789473684211,0.6684210526315789,0.7894736842105263,0.7842105263157895,0.6684210526315789
22,0.7684210526315789,0.7789473684210526,0.8526315789473684,0.8526315789473684,0.7789473684210526,0.7105263157894737,0.7842105263157895,0.7947368421052632,0.7
23,0.7263157894736842,0.7105263157894737,0.7684210526315789,0.8263157894736842,0.7105263157894737,0.6578947368421053,0.7473684210526316,0.7368421052631579,0.7
24,0.8105263157894737,0.7578947368421053,0.8421052631578947,0.8368421052631579,0.7631578947368421,0.6578947368421053,0.7578947368421053,0.8,0.7052631578947368
25,0.7157894736842105,0.7157894736842105,0.8263157894736842,0.8157894736842105,0.6947368421052632,0.7052631578947368,0.7473684210526316,0.7210526315789474,0.7526315789473684
26,0.7315789473684211,0.7421052631578947,0.868421052631579,0.8736842105263158,0.7368421052631579,0.6789473684210526,0.7315789473684211,0.7263157894736842,0.7368421052631579
27,0.7736842105263158,0.7315789473684211,0.8263157894736842,0.8526315789473684,0.7315789473684211,0.7,0.7578947368421053,0.7368421052631579,0.7421052631578947
28,0.7894736842105263,0.7368421052631579,0.8894736842105263,0.8894736842105263,0.7473684210526316,0.7,0.7736842105263158,0.8052631578947368,0.5105263157894737
29,0.7631578947368421,0.7,0.8105263157894737,0.7947368421052632,0.7,0.6789473684210526,0.7157894736842105,0.6947368421052632,0.6578947368421053
30,0.7842105263157895,0.7368421052631579,0.8789473684210526,0.8842105263157894,0.7315789473684211,0.7157894736842105,0.7631578947368421,0.7526315789473684,0.7105263157894737
31,0.8,0.7421052631578947,0.8315789473684211,0.8368421052631579,0.7473684210526316,0.7526315789473684,0.8,0.7473684210526316,0.6789473684210526
32,0.7894736842105263,0.7473684210526316,0.8473684210526315,0.8631578947368421,0.7473684210526316,0.7421052631578947,0.8052631578947368,0.7421052631578947,0.7105263157894737
33,0.7947368421052632,0.7421052631578947,0.8421052631578947,0.8578947368421053,0.7,0.7210526315789474,0.7947368421052632,0.7210526315789474,0.6947368421052632
34,0.8105263157894737,0.7105263157894737,0.8631578947368421,0.8736842105263158,0.6789473684210526,0.7421052631578947,0.7842105263157895,0.7473684210526316,0.7
35,0.7947368421052632,0.7421052631578947,0.8631578947368421,0.8842105263157894,0.7315789473684211,0.6157894736842106,0.7736842105263158,0.8210526315789474,0.7736842105263158
36,0.7789473684210526,0.7947368421052632,0.8631578947368421,0.8789473684210526,0.8052631578947368,0.7052631578947368,0.7947368421052632,0.7789473684210526,0.8
37,0.7842105263157895,0.6631578947368421,0.8263157894736842,0.8421052631578947,0.6736842105263158,0.6894736842105263,0.7684210526315789,0.7526315789473684,0.6263157894736842
38,0.8263157894736842,0.6894736842105263,0.8736842105263158,0.8736842105263158,0.6894736842105263,0.7210526315789474,0.8210526315789474,0.7315789473684211,0.7052631578947368
39,0.7368421052631579,0.7315789473684211,0.8631578947368421,0.8421052631578947,0.7263157894736842,0.7,0.7631578947368421,0.7578947368421053,0.6578947368421053
40,0.6789473684210526,0.6947368421052632,0.8210526315789474,0.8052631578947368,0.6842105263157895,0.6473684210526316,0.7105263157894737,0.7631578947368421,0.6631578947368421
41,0.8052631578947368,0.6684210526315789,0.8052631578947368,0.8263157894736842,0.6631578947368421,0.6421052631578947,0.6684210526315789,0.7,0.7421052631578947
42,0.7947368421052632,0.7473684210526316,0.8421052631578947,0.8368421052631579,0.7315789473684211,0.7157894736842105,0.7631578947368421,0.7105263157894737,0.7052631578947368
43,0.7631578947368421,0.7578947368421053,0.9,0.8789473684210526,0.7631578947368421,0.7368421052631579,0.8,0.7578947368421053,0.38421052631578945
44,0.8,0.7315789473684211,0.8789473684210526,0.8894736842105263,0.7315789473684211,0.7526315789473684,0.7526315789473684,0.7684210526315789,0.5368421052631579
45,0.7842105263157895,0.7210526315789474,0.8578947368421053,0.9,0.7157894736842105,0.7315789473684211,0.7368421052631579,0.7368421052631579,0.7157894736842105
46,0.7578947368421053,0.7736842105263158,0.8842105263157894,0.8947368421052632,0.7736842105263158,0.7578947368421053,0.8105263157894737,0.7947368421052632,0.45789473684210524
47,0.8,0.7210526315789474,0.8842105263157894,0.8947368421052632,0.7263157894736842,0.7263157894736842,0.7684210526315789,0.7684210526315789,0.7526315789473684
48,0.7947368421052632,0.7473684210526316,0.8526315789473684,0.8578947368421053,0.7368421052631579,0.7421052631578947,0.8,0.7894736842105263,0.7842105263157895
49,0.8263157894736842,0.7157894736842105,0.9,0.8842105263157894,0.7263157894736842,0.7631578947368421,0.8368421052631579,0.7315789473684211,0.7157894736842105
50,0.8368421052631579,0.7631578947368421,0.8947368421052632,0.9105263157894737,0.7684210526315789,0.7631578947368421,0.7578947368421053,0.7842105263157895,0.7473684210526316
51,0.8052631578947368,0.7315789473684211,0.868421052631579,0.8578947368421053,0.7315789473684211,0.6789473684210526,0.7263157894736842,0.7105263157894737,0.7421052631578947
52,0.8157894736842105,0.7578947368421053,0.8526315789473684,0.8947368421052632,0.7421052631578947,0.7315789473684211,0.8210526315789474,0.7736842105263158,0.6894736842105263
53,0.7684210526315789,0.7052631578947368,0.7947368421052632,0.7842105263157895,0.6789473684210526,0.6736842105263158,0.7315789473684211,0.7105263157894737,0.7
54,0.8210526315789474,0.8105263157894737,0.8789473684210526,0.9,0.8105263157894737,0.7052631578947368,0.7947368421052632,0.7684210526315789,0.8105263157894737
55,0.7842105263157895,0.6842105263157895,0.8210526315789474,0.8105263157894737,0.6947368421052632,0.7263157894736842,0.7842105263157895,0.7,0.6631578947368421
56,0.7684210526315789,0.6578947368421053,0.8421052631578947,0.8526315789473684,0.6684210526315789,0.6789473684210526,0.6894736842105263,0.7,0.7105263157894737
57,0.8157894736842105,0.7263157894736842,0.9052631578947369,0.9,0.7473684210526316,0.7315789473684211,0.8105263157894737,0.7526315789473684,0.6736842105263158
58,0.7789473684210526,0.7263157894736842,0.8526315789473684,0.8368421052631579,0.7263157894736842,0.7105263157894737,0.7842105263157895,0.7631578947368421,0.6894736842105263
59,0.7736842105263158,0.7105263157894737,0.8157894736842105,0.8263157894736842,0.7157894736842105,0.7157894736842105,0.7473684210526316,0.7263157894736842,0.6421052631578947
60,0.8526315789473684,0.7473684210526316,0.9,0.9210526315789473,0.7684210526315789,0.7263157894736842,0.7947368421052632,0.7842105263157895,0.6578947368421053
61,0.8,0.7315789473684211,0.8736842105263158,0.8842105263157894,0.7315789473684211,0.6789473684210526,0.7736842105263158,0.7578947368421053,0.7736842105263158
62,0.7894736842105263,0.7,0.8315789473684211,0.8578947368421053,0.7157894736842105,0.6947368421052632,0.7263157894736842,0.7263157894736842,0.6421052631578947
63,0.8315789473684211,0.6736842105263158,0.8421052631578947,0.8473684210526315,0.7157894736842105,0.6736842105263158,0.7315789473684211,0.7210526315789474,0.6894736842105263
64,0.8,0.7421052631578947,0.8105263157894737,0.8526315789473684,0.7526315789473684,0.7210526315789474,0.7789473684210526,0.7789473684210526,0.7368421052631579
65,0.8210526315789474,0.7263157894736842,0.8421052631578947,0.8421052631578947,0.7473684210526316,0.6947368421052632,0.8,0.7578947368421053,0.7052631578947368
66,0.8421052631578947,0.6684210526315789,0.868421052631579,0.8631578947368421,0.6894736842105263,0.6421052631578947,0.7473684210526316,0.7368421052631579,0.7473684210526316
67,0.8210526315789474,0.7736842105263158,0.8263157894736842,0.8631578947368421,0.7736842105263158,0.6578947368421053,0.7578947368421053,0.8105263157894737,0.7684210526315789
68,0.8052631578947368,0.7842105263157895,0.8526315789473684,0.8631578947368421,0.7947368421052632,0.7210526315789474,0.7631578947368421,0.7736842105263158,0.7789473684210526
69,0.8105263157894737,0.6842105263157895,0.8210526315789474,0.8368421052631579,0.7210526315789474,0.7157894736842105,0.7894736842105263,0.7263157894736842,0.6789473684210526
70,0.7684210526315789,0.6421052631578947,0.8473684210526315,0.8578947368421053,0.6578947368421053,0.6473684210526316,0.7052631578947368,0.7368421052631579,0.6210526315789474
71,0.8052631578947368,0.7578947368421053,0.8631578947368421,0.8947368421052632,0.6947368421052632,0.7210526315789474,0.7789473684210526,0.7684210526315789,0.5894736842105263
72,0.8210526315789474,0.7578947368421053,0.8578947368421053,0.8631578947368421,0.7473684210526316,0.6842105263157895,0.7842105263157895,0.7210526315789474,0.7368421052631579
73,0.7947368421052632,0.7052631578947368,0.8052631578947368,0.8157894736842105,0.7,0.6526315789473685,0.7210526315789474,0.7052631578947368,0.6842105263157895
74,0.8105263157894737,0.7,0.7947368421052632,0.8368421052631579,0.6894736842105263,0.6789473684210526,0.7684210526315789,0.7,0.7368421052631579
75,0.8157894736842105,0.7157894736842105,0.8368421052631579,0.8526315789473684,0.7210526315789474,0.7105263157894737,0.7631578947368421,0.7368421052631579,0.6578947368421053
76,0.7421052631578947,0.7,0.8052631578947368,0.8157894736842105,0.6947368421052632,0.7052631578947368,0.7421052631578947,0.7,0.6473684210526316
77,0.8578947368421053,0.7736842105263158,0.8842105263157894,0.8789473684210526,0.7842105263157895,0.7263157894736842,0.8,0.7421052631578947,0.6210526315789474
78,0.7789473684210526,0.7421052631578947,0.8,0.8421052631578947,0.7421052631578947,0.6473684210526316,0.6947368421052632,0.7210526315789474,0.7368421052631579
79,0.7631578947368421,0.7263157894736842,0.7947368421052632,0.8157894736842105,0.7210526315789474,0.7052631578947368,0.7105263157894737,0.7578947368421053,0.5894736842105263
80,0.7421052631578947,0.6947368421052632,0.8421052631578947,0.8368421052631579,0.7,0.6526315789473685,0.7736842105263158,0.7263157894736842,0.6105263157894737
81,0.8368421052631579,0.7421052631578947,0.8368421052631579,0.8578947368421053,0.7421052631578947,0.6894736842105263,0.7578947368421053,0.7157894736842105,0.7947368421052632
82,0.7789473684210526,0.6578947368421053,0.8105263157894737,0.8368421052631579,0.6842105263157895,0.6473684210526316,0.7421052631578947,0.6684210526315789,0.6473684210526316
