,GCUW,DWM,Batch_I,ARF,AEE,LeverBagg,OzaBagg,SRP,oBoost
0,1.1516406536102295,0.6676070690155029,0.00999760627746582,8.792274713516235,1.604499340057373,25.888035535812378,6.734973192214966,2.4759130477905273,424.59417033195496
1,1.1803350448608398,2.714632272720337,0.017071247100830078,9.686712503433228,2.765052556991577,29.603366136550903,20.457104921340942,10.469008445739746,399.5685935020447
2,1.5977652072906494,4.799188613891602,0.02536153793334961,29.897277116775513,11.513722896575928,104.40971040725708,91.52685451507568,42.41780662536621,653.9655261039734
3,1.0479984283447266,2.532710075378418,0.01562952995300293,9.062629699707031,2.288050889968872,26.98819613456726,24.713883876800537,13.836064577102661,355.1504147052765
4,0.8686163425445557,2.5824344158172607,0.018999338150024414,9.285441875457764,2.651376962661743,28.131723403930664,24.651049375534058,13.872758150100708,440.09788370132446
5,0.6790802478790283,3.1992337703704834,0.01788949966430664,12.332937717437744,3.350271224975586,33.21587681770325,29.773863792419434,15.90622091293335,436.04315209388733
6,0.8008670806884766,3.1373369693756104,0.029135704040527344,10.555280685424805,3.2376277446746826,33.12268257141113,28.607800483703613,17.859730005264282,476.6093318462372
7,1.145925521850586,3.710447072982788,0.02499222755432129,13.348893880844116,3.8374476432800293,36.57384896278381,33.34273719787598,16.202049732208252,447.88389706611633
8,1.2178881168365479,3.587312698364258,0.025511741638183594,15.48851227760315,3.979465961456299,43.692232608795166,41.408231258392334,21.736422061920166,926.3231389522552
9,2.6652393341064453,7.500753402709961,0.021005630493164062,28.558124542236328,7.677995920181274,77.15362739562988,68.34891653060913,47.675989389419556,2187.5882246494293
10,4.69562292098999,14.258888244628906,0.14050745964050293,49.04852318763733,14.246878147125244,147.208500623703,131.13974022865295,71.53902912139893,1998.3192329406738
11,4.3849217891693115,13.549253702163696,0.08979582786560059,47.056018590927124,13.63060975074768,143.35305762290955,128.68832445144653,69.8480498790741,1818.632316350937
12,2.9737300872802734,12.482757568359375,0.1575181484222412,42.95681166648865,12.321589708328247,125.85726523399353,111.2965784072876,60.12979698181152,1755.550495147705
13,3.2264819145202637,12.648467779159546,0.10751175880432129,43.68842363357544,11.89621353149414,120.36765837669373,112.46064710617065,59.808064699172974,1750.7391712665558
14,3.7314236164093018,11.725559949874878,0.15087604522705078,46.236145973205566,12.02947473526001,126.574303150177,110.1468596458435,60.257537841796875,28650.79840517044
15,1.168630838394165,3.802436590194702,0.0335078239440918,12.069385051727295,3.7754178047180176,33.958834409713745,30.803481578826904,18.08672308921814,714.1513681411743
16,1.3074321746826172,3.793583869934082,0.03299999237060547,10.942935943603516,3.715315341949463,36.67506766319275,32.18144989013672,19.422852516174316,613.044401884079
17,1.3050036430358887,2.8872506618499756,0.03600001335144043,10.242471694946289,3.919633388519287,37.4102520942688,36.75279664993286,34.15058755874634,675.0646924972534
18,1.3026397228240967,3.0528371334075928,0.037999629974365234,10.065742254257202,3.785426616668701,35.758957862854004,30.945834159851074,19.05844783782959,561.3053703308105
19,1.331162691116333,3.729886054992676,0.037003278732299805,9.623542070388794,3.6898858547210693,33.38128352165222,31.55164885520935,22.853726863861084,1772.6857800483704
20,4.929422378540039,14.09445834159851,0.2563936710357666,47.23070693016052,13.16216516494751,146.33000230789185,137.6900041103363,81.68302798271179,1482.4538605213165
21,2.2032153606414795,6.286752939224243,0.03753352165222168,22.187861442565918,6.530735015869141,65.34755373001099,60.30914855003357,35.97086811065674,914.6785922050476
22,2.2143940925598145,6.722982883453369,0.06480693817138672,20.646913528442383,6.349194288253784,65.79183745384216,57.52679944038391,35.482115507125854,911.9560842514038
23,2.2736756801605225,6.396808862686157,0.09040236473083496,22.223944664001465,6.385293006896973,66.26883387565613,58.23130464553833,36.59954261779785,884.418848991394
24,2.075090169906616,5.94589376449585,0.08321237564086914,21.315256595611572,6.248534917831421,63.11671423912048,53.58052158355713,33.60258626937866,865.1743233203888
25,2.0944197177886963,6.0055153369903564,0.04123497009277344,21.297492027282715,6.13596773147583,62.1569390296936,54.6840705871582,34.12410879135132,818.3345589637756
26,1.9800519943237305,6.1120946407318115,0.06317496299743652,21.402308225631714,6.1321306228637695,61.718831062316895,54.47723436355591,33.79552507400513,857.0438947677612
