,DSFA,randompatch
1,0.5227272727272727,0.45454545454545453
2,0.5227272727272727,0.49747474747474746
3,0.5227272727272727,0.4898989898989899
4,0.5075757575757576,0.49242424242424243
5,0.46464646464646464,0.45707070707070707
6,0.4898989898989899,0.5176767676767676
7,0.4823232323232323,0.49747474747474746
8,0.547979797979798,0.4898989898989899
9,0.4797979797979798,0.5202020202020202
10,0.45202020202020204,0.494949494949495
11,0.5353535353535354,0.51010101010101
12,0.4823232323232323,0.4823232323232323
13,0.4671717171717172,0.4722222222222222
14,0.4621212121212121,0.46464646464646464
15,0.49242424242424243,0.5404040404040404
16,0.49242424242424243,0.5126262626262627
17,0.4393939393939394,0.48484848484848486
18,0.4797979797979798,0.48737373737373735
19,0.4898989898989899,0.5
20,0.4772727272727273,0.5
21,0.48484848484848486,0.4797979797979798
22,0.49242424242424243,0.48737373737373735
23,0.4898989898989899,0.5
24,0.5025252525252525,0.5176767676767676
25,0.4722222222222222,0.5176767676767676
26,0.494949494949495,0.5
27,0.5454545454545454,0.5681818181818182
28,0.5025252525252525,0.4621212121212121
29,0.5353535353535354,0.48484848484848486
30,0.4722222222222222,0.51010101010101
31,0.4797979797979798,0.48484848484848486
32,0.48737373737373735,0.5075757575757576
33,0.46464646464646464,0.45454545454545453
34,0.4823232323232323,0.5025252525252525
35,0.5202020202020202,0.5126262626262627
36,0.5555555555555556,0.4772727272727273
37,0.4696969696969697,0.46464646464646464
38,0.494949494949495,0.48484848484848486
39,0.45454545454545453,0.5303030303030303
40,0.5,0.49242424242424243
41,0.5277777777777778,0.5
42,0.47474747474747475,0.4797979797979798
43,0.4595959595959596,0.4797979797979798
44,0.47474747474747475,0.5075757575757576
45,0.5050505050505051,0.5404040404040404
46,0.49242424242424243,0.5151515151515151
47,0.5151515151515151,0.5252525252525253
48,0.5252525252525253,0.5202020202020202
49,0.48484848484848486,0.5
50,0.4898989898989899,0.4797979797979798
51,0.5126262626262627,0.49747474747474746
52,0.4696969696969697,0.46464646464646464
53,0.4671717171717172,0.48484848484848486
54,0.494949494949495,0.5
55,0.5050505050505051,0.494949494949495
56,0.4797979797979798,0.5050505050505051
57,0.48484848484848486,0.5025252525252525
58,0.4823232323232323,0.5126262626262627
59,0.5555555555555556,0.5328282828282829
60,0.51010101010101,0.5202020202020202
61,0.5303030303030303,0.4494949494949495
62,0.5,0.4621212121212121
63,0.49747474747474746,0.4823232323232323
64,0.5328282828282829,0.4797979797979798
65,0.5025252525252525,0.5303030303030303
66,0.5227272727272727,0.494949494949495
67,0.4772727272727273,0.51010101010101
68,0.45707070707070707,0.4823232323232323
69,0.4621212121212121,0.5126262626262627
70,0.49242424242424243,0.49747474747474746
71,0.49747474747474746,0.5025252525252525
72,0.5025252525252525,0.5075757575757576
73,0.494949494949495,0.5126262626262627
74,0.4797979797979798,0.49242424242424243
75,0.4621212121212121,0.4797979797979798
76,0.5202020202020202,0.4898989898989899
77,0.4797979797979798,0.5202020202020202
78,0.47474747474747475,0.5050505050505051
79,0.494949494949495,0.5277777777777778
80,0.4898989898989899,0.5505050505050505
81,0.49747474747474746,0.5151515151515151
82,0.49242424242424243,0.49747474747474746
83,0.45202020202020204,0.547979797979798
84,0.5025252525252525,0.4772727272727273
85,0.547979797979798,0.45454545454545453
86,0.4671717171717172,0.5277777777777778
87,0.5328282828282829,0.48484848484848486
88,0.5025252525252525,0.48737373737373735
89,0.4595959595959596,0.45202020202020204
90,0.4898989898989899,0.48484848484848486
91,0.5227272727272727,0.5
92,0.4671717171717172,0.5277777777777778
93,0.49242424242424243,0.5
94,0.51010101010101,0.47474747474747475
95,0.47474747474747475,0.5707070707070707
96,0.4772727272727273,0.494949494949495
97,0.45454545454545453,0.5353535353535354
98,0.4823232323232323,0.4722222222222222
99,0.5277777777777778,0.4772727272727273
