,DSFA,DWM,AWE,Batch_I,ARF,AEE,LeverBagg,OzaBagg,SRP,oBoost
1,0.6540447504302926,0.37521514629948366,0.6540447504302926,0.6316695352839932,0.6419965576592083,0.6075731497418244,0.46987951807228917,0.5025817555938038,0.3459552495697074,0.39414802065404475
2,0.6798623063683304,0.33907056798623064,0.6798623063683304,0.6919104991394148,0.7022375215146299,0.6678141135972461,0.5834767641996558,0.5972461273666093,0.6798623063683304,0.5559380378657487
3,0.6437177280550774,0.6419965576592083,0.6437177280550774,0.6884681583476764,0.729776247848537,0.6282271944922547,0.693631669535284,0.6265060240963856,0.6437177280550774,0.6454388984509466
4,0.6333907056798623,0.45438898450946646,0.6333907056798623,0.6833046471600689,0.7401032702237521,0.6351118760757315,0.5938037865748709,0.6626506024096386,0.6333907056798623,0.5989672977624785
5,0.6660929432013769,0.6316695352839932,0.33218588640275387,0.7125645438898451,0.7332185886402753,0.648881239242685,0.693631669535284,0.685025817555938,0.6678141135972461,0.6746987951807228
6,0.6953528399311532,0.6299483648881239,0.32013769363166955,0.693631669535284,0.7452667814113597,0.6764199655765921,0.5938037865748709,0.6660929432013769,0.6798623063683304,0.6299483648881239
7,0.6867469879518072,0.3493975903614458,0.3476764199655766,0.6867469879518072,0.7091222030981067,0.6626506024096386,0.6351118760757315,0.6557659208261618,0.3476764199655766,0.648881239242685
8,0.6884681583476764,0.6024096385542169,0.3459552495697074,0.7177280550774526,0.7521514629948365,0.612736660929432,0.5542168674698795,0.5559380378657487,0.6540447504302926,0.45266781411359724
9,0.6729776247848537,0.6282271944922547,0.33907056798623064,0.6987951807228916,0.7383820998278829,0.6265060240963856,0.5903614457831325,0.6368330464716007,0.6609294320137694,0.6265060240963856
10,0.5628227194492255,0.5163511187607573,0.3098106712564544,0.7314974182444062,0.7504302925989673,0.6523235800344234,0.5576592082616179,0.5834767641996558,0.6901893287435457,0.5524956970740104
11,0.6798623063683304,0.657487091222031,0.32013769363166955,0.6901893287435457,0.7211703958691911,0.6660929432013769,0.612736660929432,0.6506024096385542,0.6798623063683304,0.648881239242685
12,0.6953528399311532,0.5679862306368331,0.33390705679862304,0.7228915662650602,0.7555938037865749,0.6695352839931153,0.6247848537005164,0.6506024096385542,0.6660929432013769,0.6196213425129088
13,0.6609294320137694,0.6660929432013769,0.3287435456110155,0.7125645438898451,0.7487091222030982,0.6695352839931153,0.6678141135972461,0.6299483648881239,0.3287435456110155,0.6196213425129088
14,0.6678141135972461,0.6316695352839932,0.3442340791738382,0.7091222030981067,0.7573149741824441,0.6609294320137694,0.5215146299483648,0.6196213425129088,0.3442340791738382,0.41308089500860584
15,0.6592082616179001,0.6110154905335629,0.3683304647160069,0.7160068846815835,0.7693631669535284,0.6110154905335629,0.6815834767641996,0.6884681583476764,0.6316695352839932,0.6626506024096386
16,0.6953528399311532,0.6970740103270223,0.3098106712564544,0.7091222030981067,0.7418244406196214,0.6454388984509466,0.5869191049913941,0.5955249569707401,0.6901893287435457,0.5628227194492255
