,DSFA,hat,awe,dwm,arf,aee,batch_incre
1,0.5611510791366906,0.5611510791366906,0.5611510791366906,0.5467625899280576,0.5539568345323741,0.5467625899280576,0.49640287769784175
2,0.49640287769784175,0.49640287769784175,0.5035971223021583,0.48201438848920863,0.4676258992805755,0.48201438848920863,0.460431654676259
3,0.5539568345323741,0.5539568345323741,0.5539568345323741,0.49640287769784175,0.5827338129496403,0.49640287769784175,0.5323741007194245
4,0.539568345323741,0.539568345323741,0.460431654676259,0.48201438848920863,0.48201438848920863,0.4892086330935252,0.5107913669064749
5,0.6115107913669064,0.6115107913669064,0.38848920863309355,0.5467625899280576,0.5251798561151079,0.5251798561151079,0.41007194244604317
6,0.5899280575539568,0.5899280575539568,0.41007194244604317,0.6258992805755396,0.5755395683453237,0.6618705035971223,0.5179856115107914
7,0.6330935251798561,0.6330935251798561,0.3669064748201439,0.5467625899280576,0.6187050359712231,0.6115107913669064,0.539568345323741
8,0.5611510791366906,0.5611510791366906,0.43884892086330934,0.5251798561151079,0.5755395683453237,0.5467625899280576,0.5323741007194245
9,0.4676258992805755,0.4676258992805755,0.5323741007194245,0.4892086330935252,0.4892086330935252,0.4892086330935252,0.5179856115107914
10,0.5611510791366906,0.5611510791366906,0.43884892086330934,0.5467625899280576,0.4460431654676259,0.5323741007194245,0.5323741007194245
11,0.5107913669064749,0.5107913669064749,0.4892086330935252,0.45323741007194246,0.4748201438848921,0.4748201438848921,0.5323741007194245
12,0.5251798561151079,0.5251798561151079,0.4748201438848921,0.5035971223021583,0.5107913669064749,0.4748201438848921,0.49640287769784175
13,0.5323741007194245,0.5323741007194245,0.4676258992805755,0.5755395683453237,0.4676258992805755,0.5179856115107914,0.4892086330935252
14,0.5683453237410072,0.5683453237410072,0.4316546762589928,0.49640287769784175,0.5179856115107914,0.5755395683453237,0.5755395683453237
15,0.5755395683453237,0.5755395683453237,0.4244604316546763,0.5251798561151079,0.5755395683453237,0.5179856115107914,0.5323741007194245
16,0.5467625899280576,0.5467625899280576,0.5467625899280576,0.5539568345323741,0.5323741007194245,0.5251798561151079,0.5539568345323741
17,0.5827338129496403,0.5827338129496403,0.5827338129496403,0.5683453237410072,0.5467625899280576,0.5611510791366906,0.5611510791366906
18,0.5755395683453237,0.5755395683453237,0.5755395683453237,0.48201438848920863,0.5467625899280576,0.4748201438848921,0.5035971223021583
19,0.5251798561151079,0.4892086330935252,0.5251798561151079,0.5251798561151079,0.5755395683453237,0.5035971223021583,0.5467625899280576
